,file_name,file_path,file_shape
13754,1107579235.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/59248/1107579235.dcm,"(4096, 3328)"
13755,1516414004.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/59248/1516414004.dcm,"(4096, 3328)"
13756,159974570.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1963/159974570.dcm,"(4096, 3328)"
13757,1044828729.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1963/1044828729.dcm,"(4096, 3328)"
13758,2125844492.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1963/2125844492.dcm,"(3328, 2560)"
13759,2090715578.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1963/2090715578.dcm,"(4096, 3328)"
13760,1784360398.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1963/1784360398.dcm,"(3328, 2560)"
13761,1415836694.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1963/1415836694.dcm,"(3328, 2560)"
13762,1543774075.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1963/1543774075.dcm,"(3328, 2560)"
13763,136943557.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1766/136943557.dcm,"(4096, 3328)"
13764,1243549312.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1766/1243549312.dcm,"(4096, 3328)"
13765,1486547358.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1766/1486547358.dcm,"(4096, 3328)"
13766,272892999.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/1766/272892999.dcm,"(4096, 3328)"
13767,2021301933.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42527/2021301933.dcm,"(2294, 1914)"
13768,1640312958.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42527/1640312958.dcm,"(2294, 1914)"
13769,1615414045.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42527/1615414045.dcm,"(2294, 1914)"
13770,1907614801.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42527/1907614801.dcm,"(2294, 1914)"
13771,313376583.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42527/313376583.dcm,"(2294, 1914)"
13772,773704279.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42527/773704279.dcm,"(2294, 1914)"
13773,919002889.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42527/919002889.dcm,"(2294, 1914)"
13774,849186358.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42527/849186358.dcm,"(2294, 1914)"
13775,1857359193.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42527/1857359193.dcm,"(2294, 1914)"
13776,104659225.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30504/104659225.dcm,"(3062, 2394)"
13777,1363223136.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30504/1363223136.dcm,"(3062, 2394)"
13778,536773058.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30504/536773058.dcm,"(3062, 2394)"
13779,1426448849.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30504/1426448849.dcm,"(3062, 2394)"
13780,1466134461.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30504/1466134461.dcm,"(3062, 2394)"
13781,771732894.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/30504/771732894.dcm,"(3062, 2394)"
13782,248874193.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24006/248874193.dcm,"(5355, 4915)"
13783,1942692804.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24006/1942692804.dcm,"(5355, 4915)"
13784,1720936069.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24006/1720936069.dcm,"(5355, 4915)"
13785,794535114.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24006/794535114.dcm,"(5355, 4915)"
13786,948844493.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24006/948844493.dcm,"(5355, 4915)"
13787,1242744120.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24006/1242744120.dcm,"(5355, 4915)"
13788,193947918.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/33508/193947918.dcm,"(3328, 2560)"
13789,491516237.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/33508/491516237.dcm,"(3328, 2560)"
13790,1192125866.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/33508/1192125866.dcm,"(3328, 2560)"
13791,186672063.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/33508/186672063.dcm,"(3328, 2560)"
13792,540645937.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/33508/540645937.dcm,"(3328, 2560)"
13793,884560650.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9030/884560650.dcm,"(2776, 2082)"
13794,73548941.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9030/73548941.dcm,"(2776, 2082)"
13795,759457347.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9030/759457347.dcm,"(2776, 2082)"
13796,261850916.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9030/261850916.dcm,"(2776, 2082)"
13797,560013874.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39032/560013874.dcm,"(4096, 3328)"
13798,1276544034.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39032/1276544034.dcm,"(4096, 3328)"
13799,1535541002.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39032/1535541002.dcm,"(4096, 3328)"
13800,1160168887.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39032/1160168887.dcm,"(4096, 3328)"
13801,1105443206.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/39032/1105443206.dcm,"(4096, 3328)"
13802,955420307.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/17857/955420307.dcm,"(5355, 4915)"
13803,1130924881.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/17857/1130924881.dcm,"(5355, 4915)"
13804,723770990.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/17857/723770990.dcm,"(5355, 4915)"
13805,1122616669.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/17857/1122616669.dcm,"(5355, 4915)"
13806,780999151.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61947/780999151.dcm,"(5355, 4915)"
13807,1155885022.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61947/1155885022.dcm,"(5355, 4915)"
13808,13184753.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61947/13184753.dcm,"(5355, 4915)"
13809,1565737003.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61947/1565737003.dcm,"(5355, 4915)"
13810,1313640696.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7400/1313640696.dcm,"(4096, 3328)"
13811,2058747961.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7400/2058747961.dcm,"(4096, 3328)"
13812,868342239.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7400/868342239.dcm,"(4096, 3328)"
13813,1223981706.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/7400/1223981706.dcm,"(4096, 3328)"
13814,1683019624.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5800/1683019624.dcm,"(2776, 2082)"
13815,1540121029.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5800/1540121029.dcm,"(2776, 2082)"
13816,783448974.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5800/783448974.dcm,"(2776, 2082)"
13817,1191592454.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/5800/1191592454.dcm,"(2776, 2082)"
13818,153034100.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49767/153034100.dcm,"(3328, 2560)"
13819,613422005.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49767/613422005.dcm,"(3328, 2560)"
13820,1368852838.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49767/1368852838.dcm,"(3328, 2560)"
13821,162317216.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49767/162317216.dcm,"(3328, 2560)"
13822,1634332582.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55382/1634332582.dcm,"(5355, 4915)"
13823,1259505885.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55382/1259505885.dcm,"(5355, 4915)"
13824,970558850.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55382/970558850.dcm,"(5355, 4915)"
13825,795725936.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55382/795725936.dcm,"(5355, 4915)"
13826,1131075011.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60653/1131075011.dcm,"(5355, 4915)"
13827,101263956.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60653/101263956.dcm,"(5355, 4915)"
13828,2052987229.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60653/2052987229.dcm,"(5355, 4915)"
13829,1188026094.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/60653/1188026094.dcm,"(5355, 4915)"
13830,1940988634.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37835/1940988634.dcm,"(4096, 3328)"
13831,1237909470.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37835/1237909470.dcm,"(4096, 3328)"
13832,1042215977.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37835/1042215977.dcm,"(4096, 3328)"
13833,777216138.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37835/777216138.dcm,"(4096, 3328)"
13834,648713673.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55605/648713673.dcm,"(5355, 4915)"
13835,1367285411.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55605/1367285411.dcm,"(5355, 4915)"
13836,12559718.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55605/12559718.dcm,"(5355, 4915)"
13837,315770532.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55605/315770532.dcm,"(5355, 4915)"
13838,696810459.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/33703/696810459.dcm,"(5355, 4915)"
13839,1911355017.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/33703/1911355017.dcm,"(5355, 4915)"
13840,125505230.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/33703/125505230.dcm,"(5355, 4915)"
13841,93938171.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/33703/93938171.dcm,"(5355, 4915)"
13842,619436785.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37567/619436785.dcm,"(2776, 2082)"
13843,1669616533.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37567/1669616533.dcm,"(2776, 2082)"
13844,1390505412.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37567/1390505412.dcm,"(2776, 2082)"
13845,265296091.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/37567/265296091.dcm,"(2776, 2082)"
13846,1770354316.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10864/1770354316.dcm,"(3328, 2560)"
13847,400855687.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10864/400855687.dcm,"(3328, 2560)"
13848,1810329042.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10864/1810329042.dcm,"(3328, 2560)"
13849,863481972.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10864/863481972.dcm,"(3328, 2560)"
13850,1686849300.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44070/1686849300.dcm,"(2294, 1914)"
13851,2134953740.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44070/2134953740.dcm,"(2294, 1914)"
13852,1272266200.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44070/1272266200.dcm,"(2294, 1914)"
13853,748682794.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44070/748682794.dcm,"(2294, 1914)"
13854,604131204.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15560/604131204.dcm,"(3328, 2560)"
13855,285588718.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15560/285588718.dcm,"(3328, 2560)"
13856,1322655705.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15560/1322655705.dcm,"(3328, 2560)"
13857,246307789.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15560/246307789.dcm,"(3328, 2560)"
13858,622258060.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55845/622258060.dcm,"(5355, 4915)"
13859,1604865682.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55845/1604865682.dcm,"(5355, 4915)"
13860,1522458631.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55845/1522458631.dcm,"(5355, 4915)"
13861,1736998429.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/55845/1736998429.dcm,"(5355, 4915)"
13862,417861938.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64745/417861938.dcm,"(4096, 3328)"
13863,2061466831.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64745/2061466831.dcm,"(4096, 3328)"
13864,1529970552.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64745/1529970552.dcm,"(4096, 3328)"
13865,1120539170.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64745/1120539170.dcm,"(4096, 3328)"
13866,54900395.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64745/54900395.dcm,"(4096, 3328)"
13867,358149262.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42899/358149262.dcm,"(4096, 3328)"
13868,267455441.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42899/267455441.dcm,"(4096, 3328)"
13869,730791936.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42899/730791936.dcm,"(4096, 3328)"
13870,1014785854.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42899/1014785854.dcm,"(4096, 3328)"
13871,1803246920.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/42899/1803246920.dcm,"(4096, 3328)"
13872,2018290962.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18238/2018290962.dcm,"(4096, 3328)"
13873,518092159.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18238/518092159.dcm,"(4096, 3328)"
13874,1601052416.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18238/1601052416.dcm,"(4096, 3328)"
13875,143880770.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18238/143880770.dcm,"(4096, 3328)"
13876,420435232.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58923/420435232.dcm,"(5355, 4915)"
13877,1629597468.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58923/1629597468.dcm,"(5355, 4915)"
13878,425644283.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58923/425644283.dcm,"(5355, 4915)"
13879,1254837739.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58923/1254837739.dcm,"(5355, 4915)"
13880,1617219261.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/11169/1617219261.dcm,"(3328, 2560)"
13881,705260993.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/11169/705260993.dcm,"(3328, 2560)"
13882,1482850375.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/11169/1482850375.dcm,"(3328, 2560)"
13883,1782545135.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/11169/1782545135.dcm,"(3328, 2560)"
13884,1235422671.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10523/1235422671.dcm,"(4096, 3328)"
13885,1351457948.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10523/1351457948.dcm,"(4096, 3328)"
13886,899934324.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10523/899934324.dcm,"(4096, 3328)"
13887,298258103.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10523/298258103.dcm,"(4096, 3328)"
13888,1509492099.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10523/1509492099.dcm,"(4096, 3328)"
13889,2055253509.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58868/2055253509.dcm,"(5355, 4915)"
13890,2072456723.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58868/2072456723.dcm,"(5355, 4915)"
13891,539994737.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58868/539994737.dcm,"(5355, 4915)"
13892,1062352936.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58868/1062352936.dcm,"(5355, 4915)"
13893,662395364.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43959/662395364.dcm,"(2776, 2082)"
13894,1223711022.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43959/1223711022.dcm,"(2776, 2082)"
13895,1787039950.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43959/1787039950.dcm,"(2776, 2082)"
13896,607323921.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43959/607323921.dcm,"(2776, 2082)"
13897,1403277030.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15101/1403277030.dcm,"(4096, 3328)"
13898,1945510469.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15101/1945510469.dcm,"(4096, 3328)"
13899,1649194897.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15101/1649194897.dcm,"(4096, 3328)"
13900,345929366.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15101/345929366.dcm,"(4096, 3328)"
13901,662678765.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54415/662678765.dcm,"(5355, 4915)"
13902,423746899.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54415/423746899.dcm,"(5355, 4915)"
13903,843407847.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54415/843407847.dcm,"(5355, 4915)"
13904,449441465.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54415/449441465.dcm,"(5355, 4915)"
13905,889523560.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/19147/889523560.dcm,"(5355, 4915)"
13906,427498700.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/19147/427498700.dcm,"(5355, 4915)"
13907,1043247192.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/19147/1043247192.dcm,"(5355, 4915)"
13908,1791112988.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/19147/1791112988.dcm,"(5355, 4915)"
13909,154581138.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/53230/154581138.dcm,"(4096, 3328)"
13910,157272007.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/53230/157272007.dcm,"(4096, 3328)"
13911,1304949577.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/53230/1304949577.dcm,"(4096, 3328)"
13912,1384247164.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/53230/1384247164.dcm,"(4096, 3328)"
13913,1688822472.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/53230/1688822472.dcm,"(4096, 3328)"
13914,386740667.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44610/386740667.dcm,"(4096, 3328)"
13915,1209919798.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44610/1209919798.dcm,"(4096, 3328)"
13916,1393246462.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44610/1393246462.dcm,"(4096, 3328)"
13917,853746959.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/44610/853746959.dcm,"(4096, 3328)"
13918,1716727972.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/50232/1716727972.dcm,"(4096, 3328)"
13919,1694236883.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/50232/1694236883.dcm,"(4096, 3328)"
13920,81367958.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/50232/81367958.dcm,"(4096, 3328)"
13921,26921443.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/50232/26921443.dcm,"(4096, 3328)"
13922,1859548899.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24212/1859548899.dcm,"(4096, 3328)"
13923,1973596859.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24212/1973596859.dcm,"(4096, 3328)"
13924,924055600.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24212/924055600.dcm,"(4096, 3328)"
